account_id,plan_tier,industry,seats,contract_value_monthly,tenure_days,risk_score,risk_tier,top_risk_drivers,recommended_action,days_since_last_login,login_momentum_7_30,support_ticket_trend_14_60,latest_nps,as_of_date
ACC-01038,Starter,FinTech,3,353.95,205,0.002,Low,Login frequency down 52% vs their own 30-day average,Check in with an async usage summary or a light-touch 'how's it going' email.,1.0,0.4838709677419354,0.0,10.0,2026-06-26
ACC-01139,Growth,Logistics,3,209.94,170,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9222423146473778,0.999999000001,8.0,2026-06-22
ACC-00189,Growth,Logistics,6,566.15,30,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.9257142857142856,0.0,,2026-06-27
ACC-00892,Starter,Media,2,172.17,114,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2244897959183674,0.3333332222222592,9.0,2026-06-26
ACC-00730,Starter,FinTech,5,227.62,37,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0389610389610389,0.0,3.0,2026-06-22
ACC-00139,Growth,Professional Services,3,376.37,135,0.002,Low,Login frequency down 55% vs their own 30-day average,Check in with an async usage summary or a light-touch 'how's it going' email.,0.0,0.4511278195488721,0.0,10.0,2026-06-24
ACC-00415,Enterprise,EdTech,19,7082.24,142,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8610567514677103,0.0,3.0,2026-06-23
ACC-01129,Starter,EdTech,7,344.75,205,0.002,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.046119235095613,0.0,5.0,2026-06-23
ACC-00515,Starter,Retail,2,109.38,198,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1904761904761905,0.0,7.0,2026-06-23
ACC-01111,Growth,Logistics,8,1500.87,30,0.002,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.320939334637965,0.0,2.0,2026-06-22
ACC-00122,Enterprise,FinTech,13,2461.75,128,0.002,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0124826629681,0.0,2.0,2026-06-23
ACC-00856,Growth,Professional Services,6,541.48,170,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9845559845559844,0.0,10.0,2026-06-26
ACC-00190,Growth,Healthcare,9,1253.73,198,0.002,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9523809523809524,0.3333332222222592,5.0,2026-06-25
ACC-00316,Starter,Manufacturing,1,93.14,177,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.9890109890109888,0.0,8.0,2026-06-23
ACC-00071,Growth,Professional Services,12,2263.05,58,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.960591133004926,0.0,3.0,2026-06-26
ACC-01100,Growth,EdTech,5,917.9,205,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8186195826645264,0.0,8.0,2026-06-22
ACC-00970,Starter,Media,9,334.41,121,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9907834101382488,0.0,7.0,2026-06-24
ACC-00655,Growth,Media,8,718.47,58,0.002,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2709359605911332,0.0,5.0,2026-06-23
ACC-00568,Starter,FinTech,2,136.07,30,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.542857142857143,0.999999000001,9.0,2026-06-25
ACC-00268,Scale,FinTech,11,1574.56,30,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9400921658986174,0.0,,2026-06-24
ACC-00657,Scale,Healthcare,20,2613.42,198,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0415480933409218,0.0,10.0,2026-06-24
ACC-00186,Starter,EdTech,3,148.09,107,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0714285714285714,0.499999750000125,3.0,2026-06-25
ACC-00333,Scale,EdTech,21,2156.66,191,0.002,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9966777408637874,0.0,1.0,2026-06-23
ACC-00618,Scale,Healthcare,10,1177.53,58,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.057866184448463,0.0,7.0,2026-06-23
ACC-00545,Growth,EdTech,4,577.08,135,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2428571428571429,0.0,,2026-06-26
ACC-00611,Growth,Logistics,4,527.57,233,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.3186813186813189,0.0,8.0,2026-06-24
ACC-00932,Growth,Media,7,1270.57,142,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1278195488721805,0.0,10.0,2026-06-22
ACC-00801,Scale,Media,9,808.07,121,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.3082706766917296,0.0,9.0,2026-06-22
ACC-00296,Growth,Manufacturing,2,126.52,163,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.3714285714285712,0.0,10.0,2026-06-26
ACC-00864,Growth,EdTech,2,214.96,135,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.6770186335403727,0.0,3.0,2026-06-22
ACC-00953,Growth,Professional Services,6,1030.68,37,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.6997084548104956,0.0,,2026-06-28
ACC-00081,Growth,Manufacturing,7,476.38,163,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9677419354838708,0.0,,2026-06-28
ACC-00609,Scale,FinTech,3,462.13,233,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8108108108108107,0.0,7.0,2026-06-26
ACC-00703,Growth,Logistics,12,1561.86,142,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8374384236453202,0.3333332222222592,3.0,2026-06-25
ACC-00414,Growth,Retail,4,622.53,149,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.940766550522648,0.0,,2026-06-22
ACC-01135,Starter,Logistics,1,91.04,212,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.8571428571428571,0.0,9.0,2026-06-23
ACC-00175,Starter,Media,3,117.02,121,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,2.0,1.236263736263736,0.0,3.0,2026-06-28
ACC-00317,Scale,Manufacturing,21,2995.61,135,0.002,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2,0.0,0.0,2026-06-27
ACC-00407,Starter,Healthcare,6,514.55,121,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9714285714285712,0.0,8.0,2026-06-24
ACC-00320,Growth,EdTech,2,113.31,100,0.002,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1538461538461535,0.0,4.0,2026-06-23
ACC-00125,Scale,Logistics,17,3506.24,135,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1050273768043803,0.3333332222222592,7.0,2026-06-25
ACC-00277,Starter,Retail,3,185.4,30,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9594882729211088,0.0,7.0,2026-06-22
ACC-01131,Enterprise,EdTech,32,4149.04,156,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0498147385755454,0.0,10.0,2026-06-22
ACC-00031,Starter,Professional Services,5,154.13,37,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8986175115207373,0.999999000001,,2026-06-25
ACC-00152,Scale,Professional Services,7,1178.32,205,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8348794063079776,0.0,10.0,2026-06-23
ACC-00014,Starter,Professional Services,3,99.97,72,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2698412698412698,0.0,8.0,2026-06-28
ACC-00511,Scale,Healthcare,6,1323.59,58,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0495626822157431,0.0,9.0,2026-06-22
ACC-00688,Scale,Healthcare,15,3234.87,163,0.002,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.134453781512605,0.0,6.0,2026-06-25
ACC-00958,Starter,Retail,5,199.8,170,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9090909090909092,0.0,10.0,2026-06-26
ACC-00768,Enterprise,Media,7,1057.19,128,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1045655375552283,0.499999750000125,8.0,2026-06-28
ACC-00936,Scale,Retail,13,2974.04,170,0.002,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0816326530612244,0.0,4.0,2026-06-24
ACC-00527,Starter,Manufacturing,3,245.79,212,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1751152073732716,0.0,10.0,2026-06-23
ACC-00598,Enterprise,EdTech,12,3217.32,121,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9431880860452287,0.999999000001,10.0,2026-06-25
ACC-00802,Growth,Healthcare,6,695.21,177,0.002,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0714285714285716,0.2499999375000156,3.0,2026-06-25
ACC-00481,Enterprise,Retail,64,11909.01,114,0.002,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2237987745888423,0.0,6.0,2026-06-28
ACC-00228,Growth,Manufacturing,9,1610.92,114,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0381543921916594,0.499999750000125,10.0,2026-06-23
ACC-00083,Growth,Logistics,4,474.98,177,0.002,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.011904761904762,0.0,5.0,2026-06-22
ACC-00854,Scale,EdTech,6,1587.26,184,0.002,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.330049261083744,0.0,0.0,2026-06-24
ACC-00622,Scale,EdTech,9,2444.85,233,0.002,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8628954937679769,0.0,0.0,2026-06-22
ACC-00604,Scale,Professional Services,10,1240.57,30,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1255411255411256,0.0,,2026-06-22
ACC-00114,Starter,Professional Services,5,337.77,121,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8137432188065099,0.0,8.0,2026-06-27
ACC-00822,Scale,Retail,7,1381.66,135,0.002,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1517857142857144,0.0,9.0,2026-06-24
ACC-00398,Starter,Healthcare,1,109.76,163,0.002,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.7142857142857142,0.3333332222222592,1.0,2026-06-25
